country_type,country_museum,n,total_country_type
PRT,BHS,0,13
PRT,BIH,0,13
PRT,BLM,0,13
PRT,BLR,0,13
PRT,BLZ,0,13
PRT,BMU,0,13
PRT,BOL,0,13
PRT,BRA,0,13
PRT,BRB,0,13
PRT,BRN,0,13
PRT,BTN,0,13
PRT,BWA,0,13
PRT,CAF,0,13
PRT,CAN,0,13
PRT,CCK,0,13
PRT,CHE,0,13
PRT,CHL,0,13
PRT,CHN,0,13
PRT,CIV,0,13
PRT,CMR,0,13
PRT,COD,0,13
PRT,COG,0,13
PRT,COK,0,13
PRT,COL,0,13
PRT,COM,0,13
PRT,CPV,0,13
PRT,CRI,0,13
PRT,CUB,0,13
PRT,CUW,0,13
PRT,CXR,0,13
PRT,CYM,0,13
PRT,CYP,0,13
PRT,CZE,0,13
PRT,DEU,0,13
PRT,DJI,0,13
PRT,DMA,0,13
PRT,DNK,0,13
PRT,DOM,0,13
PRT,DZA,0,13
PRT,ECU,0,13
PRT,EGY,0,13
PRT,ERI,0,13
PRT,ESP,3,13
PRT,EST,0,13
PRT,ETH,0,13
PRT,FIN,0,13
PRT,FJI,0,13
PRT,FLK,0,13
PRT,FRA,0,13
PRT,FRO,0,13
PRT,FSM,0,13
PRT,GAB,0,13
PRT,GBR,1,13
PRT,GEO,0,13
PRT,GGY,0,13
PRT,GHA,0,13
PRT,GIB,0,13
PRT,GIN,0,13
PRT,GLP,0,13
PRT,GMB,0,13
PRT,GNB,0,13
PRT,GNQ,0,13
PRT,GRC,0,13
PRT,GRD,0,13
PRT,GRL,0,13
PRT,GTM,0,13
PRT,GUF,0,13
PRT,GUM,0,13
PRT,GUY,0,13
PRT,HKG,0,13
PRT,HMD,0,13
PRT,HND,0,13
PRT,HRV,0,13
PRT,HTI,0,13
PRT,HUN,0,13
PRT,IDN,0,13
PRT,IMN,0,13
PRT,IND,0,13
PRT,IRL,0,13
PRT,IRN,0,13
PRT,IRQ,0,13
PRT,ISL,0,13
PRT,ISR,0,13
PRT,ITA,1,13
PRT,JAM,0,13
PRT,JEY,0,13
PRT,JOR,0,13
PRT,JPN,0,13
PRT,KAZ,0,13
PRT,KEN,0,13
PRT,KGZ,0,13
PRT,KHM,0,13
PRT,KIR,0,13
PRT,KNA,0,13
PRT,KOR,0,13
PRT,KWT,0,13
PRT,LAO,0,13
PRT,LBN,0,13
PRT,LBR,0,13
PRT,LBY,0,13
PRT,LCA,0,13
PRT,LIE,0,13
PRT,LKA,0,13
PRT,LSO,0,13
PRT,LTU,0,13
PRT,LUX,0,13
PRT,LVA,0,13
PRT,MAC,0,13
PRT,MAF,0,13
PRT,MAR,0,13
PRT,MCO,0,13
PRT,MDA,0,13
PRT,MDG,0,13
PRT,MDV,0,13
PRT,MEX,0,13
PRT,MHL,0,13
PRT,MKD,0,13
PRT,MLI,0,13
PRT,MLT,0,13
PRT,MMR,0,13
PRT,MNE,0,13
PRT,MNG,0,13
PRT,MNP,0,13
PRT,MOZ,0,13
PRT,MRT,0,13
PRT,MSR,0,13
PRT,MTQ,0,13
PRT,MUS,0,13
PRT,MWI,0,13
PRT,MYS,0,13
PRT,NAM,0,13
PRT,NCL,0,13
PRT,NER,0,13
PRT,NFK,0,13
PRT,NGA,0,13
PRT,NIC,0,13
PRT,NIU,0,13
PRT,NLD,0,13
PRT,NOR,0,13
PRT,NPL,0,13
PRT,NRU,0,13
PRT,NZL,0,13
PRT,OMN,0,13
PRT,PAK,0,13
PRT,PAN,0,13
PRT,PCN,0,13
PRT,PER,0,13
PRT,PHL,0,13
PRT,PLW,0,13
PRT,PNG,0,13
PRT,POL,0,13
PRT,PRI,0,13
PRT,PRK,0,13
PRT,PRT,4,13
PRT,PRY,0,13
PRT,PSE,0,13
PRT,PYF,0,13
PRT,QAT,0,13
PRT,ROU,0,13
PRT,RUS,0,13
PRT,RWA,0,13
PRT,SAU,0,13
PRT,SDN,0,13
PRT,SEN,0,13
PRT,SGP,0,13
PRT,SGS,0,13
PRT,SLB,0,13
PRT,SLE,0,13
PRT,SLV,0,13
PRT,SMR,0,13
PRT,SOM,0,13
PRT,SPM,0,13
PRT,SRB,0,13
PRT,SSD,0,13
PRT,STP,0,13
PRT,SUR,0,13
PRT,SVK,0,13
PRT,SVN,0,13
PRT,SWE,0,13
PRT,SWZ,0,13
PRT,SXM,0,13
PRT,SYC,0,13
PRT,SYR,0,13
PRT,TCA,0,13
PRT,TCD,0,13
PRT,TGO,0,13
PRT,THA,0,13
PRT,TJK,0,13
PRT,TKL,0,13
PRT,TKM,0,13
PRT,TLS,0,13
PRT,TON,0,13
PRT,TTO,0,13
PRT,TUN,0,13
PRT,TUR,0,13
PRT,TUV,0,13
PRT,TWN,0,13
PRT,TZA,0,13
PRT,UGA,0,13
PRT,UKR,0,13
PRT,URY,0,13
PRT,USA,0,13
PRT,UZB,0,13
PRT,VAT,0,13
PRT,VCT,0,13
PRT,VEN,0,13
PRT,VGB,0,13
PRT,VIR,0,13
PRT,VNM,0,13
PRT,VUT,0,13
PRT,WSM,0,13
PRT,YEM,0,13
PRT,ZAF,0,13
PRT,ZMB,0,13
PRT,ZWE,0,13
PRY,ABW,0,114
PRY,AFG,0,114
PRY,AGO,0,114
PRY,AIA,0,114
PRY,ALA,0,114
PRY,ALB,0,114
PRY,AND,0,114
PRY,ARE,0,114
PRY,ARG,0,114
PRY,ARM,0,114
PRY,ASM,0,114
PRY,ATG,0,114
PRY,AUS,0,114
PRY,AUT,1,114
PRY,AZE,0,114
PRY,BDI,0,114
PRY,BEL,0,114
PRY,BEN,0,114
PRY,BES,0,114
PRY,BFA,0,114
PRY,BGD,0,114
PRY,BGR,0,114
PRY,BHR,0,114
PRY,BHS,0,114
PRY,BIH,0,114
PRY,BLM,0,114
PRY,BLR,0,114
PRY,BLZ,0,114
PRY,BMU,0,114
PRY,BOL,0,114
PRY,BRA,2,114
PRY,BRB,0,114
PRY,BRN,0,114
PRY,BTN,0,114
PRY,BWA,0,114
PRY,CAF,0,114
PRY,CAN,0,114
PRY,CCK,0,114
PRY,CHE,18,114
PRY,CHL,0,114
PRY,CHN,0,114
PRY,CIV,0,114
PRY,CMR,0,114
PRY,COD,0,114
PRY,COG,0,114
PRY,COK,0,114
PRY,COL,0,114
PRY,COM,0,114
PRY,CPV,0,114
PRY,CRI,0,114
PRY,CUB,0,114
PRY,CUW,0,114
PRY,CXR,0,114
PRY,CYM,0,114
PRY,CYP,0,114
PRY,CZE,0,114
PRY,DEU,7,114
PRY,DJI,0,114
PRY,DMA,0,114
PRY,DNK,0,114
PRY,DOM,0,114
PRY,DZA,0,114
PRY,ECU,0,114
PRY,EGY,0,114
PRY,ERI,0,114
PRY,ESP,0,114
PRY,EST,0,114
PRY,ETH,0,114
PRY,FIN,0,114
PRY,FJI,0,114
PRY,FLK,0,114
PRY,FRA,2,114
PRY,FRO,0,114
PRY,FSM,0,114
PRY,GAB,0,114
PRY,GBR,15,114
PRY,GEO,0,114
PRY,GGY,0,114
PRY,GHA,0,114
PRY,GIB,0,114
PRY,GIN,0,114
PRY,GLP,0,114
PRY,GMB,0,114
PRY,GNB,0,114
PRY,GNQ,0,114
PRY,GRC,0,114
PRY,GRD,0,114
PRY,GRL,0,114
PRY,GTM,0,114
PRY,GUF,0,114
PRY,GUM,0,114
PRY,GUY,0,114
PRY,HKG,0,114
PRY,HMD,0,114
PRY,HND,0,114
PRY,HRV,0,114
PRY,HTI,0,114
PRY,HUN,0,114
PRY,IDN,0,114
PRY,IMN,0,114
PRY,IND,0,114
PRY,IRL,0,114
PRY,IRN,0,114
PRY,IRQ,0,114
PRY,ISL,0,114
PRY,ISR,0,114
PRY,ITA,3,114
PRY,JAM,0,114
PRY,JEY,0,114
PRY,JOR,0,114
PRY,JPN,0,114
PRY,KAZ,0,114
PRY,KEN,0,114
PRY,KGZ,0,114
PRY,KHM,0,114
PRY,KIR,0,114
PRY,KNA,0,114
PRY,KOR,0,114
PRY,KWT,0,114
PRY,LAO,0,114
PRY,LBN,0,114
PRY,LBR,0,114
PRY,LBY,0,114
PRY,LCA,0,114
PRY,LIE,0,114
PRY,LKA,0,114
PRY,LSO,0,114
PRY,LTU,0,114
PRY,LUX,0,114
PRY,LVA,0,114
PRY,MAC,0,114
PRY,MAF,0,114
PRY,MAR,0,114
PRY,MCO,0,114
PRY,MDA,0,114
PRY,MDG,0,114
PRY,MDV,0,114
PRY,MEX,0,114
PRY,MHL,0,114
PRY,MKD,0,114
PRY,MLI,0,114
PRY,MLT,0,114
PRY,MMR,0,114
PRY,MNE,0,114
PRY,MNG,0,114
PRY,MNP,0,114
PRY,MOZ,0,114
PRY,MRT,0,114
PRY,MSR,0,114
PRY,MTQ,0,114
PRY,MUS,0,114
PRY,MWI,0,114
PRY,MYS,0,114
PRY,NAM,0,114
PRY,NCL,0,114
PRY,NER,0,114
PRY,NFK,0,114
PRY,NGA,0,114
PRY,NIC,0,114
PRY,NIU,0,114
PRY,NLD,1,114
PRY,NOR,0,114
PRY,NPL,0,114
PRY,NRU,0,114
PRY,NZL,0,114
PRY,OMN,0,114
PRY,PAK,0,114
PRY,PAN,0,114
PRY,PCN,0,114
PRY,PER,0,114
PRY,PHL,0,114
PRY,PLW,0,114
PRY,PNG,0,114
PRY,POL,0,114
PRY,PRI,0,114
PRY,PRK,0,114
PRY,PRT,0,114
PRY,PRY,8,114
PRY,PSE,0,114
PRY,PYF,0,114
PRY,QAT,0,114
PRY,ROU,0,114
PRY,RUS,0,114
PRY,RWA,0,114
PRY,SAU,0,114
PRY,SDN,0,114
PRY,SEN,0,114
PRY,SGP,0,114
PRY,SGS,0,114
PRY,SLB,0,114
PRY,SLE,0,114
PRY,SLV,0,114
PRY,SMR,0,114
PRY,SOM,0,114
PRY,SPM,0,114
PRY,SRB,0,114
PRY,SSD,0,114
PRY,STP,0,114
PRY,SUR,0,114
PRY,SVK,0,114
PRY,SVN,0,114
PRY,SWE,0,114
PRY,SWZ,0,114
PRY,SXM,0,114
PRY,SYC,0,114
PRY,SYR,0,114
PRY,TCA,0,114
PRY,TCD,0,114
PRY,TGO,0,114
PRY,THA,0,114
PRY,TJK,0,114
PRY,TKL,0,114
PRY,TKM,0,114
PRY,TLS,0,114
PRY,TON,0,114
PRY,TTO,0,114
PRY,TUN,0,114
PRY,TUR,0,114
PRY,TUV,0,114
PRY,TWN,0,114
PRY,TZA,0,114
PRY,UGA,0,114
PRY,UKR,0,114
PRY,URY,1,114
PRY,USA,56,114
PRY,UZB,0,114
PRY,VAT,0,114
PRY,VCT,0,114
PRY,VEN,0,114
PRY,VGB,0,114
PRY,VIR,0,114
PRY,VNM,0,114
PRY,VUT,0,114
PRY,WSM,0,114
PRY,YEM,0,114
PRY,ZAF,0,114
PRY,ZMB,0,114
PRY,ZWE,0,114
PSE,ABW,0,2
PSE,AFG,0,2
PSE,AGO,0,2
PSE,AIA,0,2
PSE,ALA,0,2
PSE,ALB,0,2
PSE,AND,0,2
PSE,ARE,0,2
PSE,ARG,0,2
PSE,ARM,0,2
PSE,ASM,0,2
PSE,ATG,0,2
PSE,AUS,0,2
PSE,AUT,0,2
PSE,AZE,0,2
PSE,BDI,0,2
PSE,BEL,0,2
PSE,BEN,0,2
PSE,BES,0,2
PSE,BFA,0,2
PSE,BGD,0,2
PSE,BGR,0,2
PSE,BHR,0,2
PSE,BHS,0,2
PSE,BIH,0,2
PSE,BLM,0,2
PSE,BLR,0,2
PSE,BLZ,0,2
PSE,BMU,0,2
PSE,BOL,0,2
PSE,BRA,0,2
PSE,BRB,0,2
PSE,BRN,0,2
PSE,BTN,0,2
PSE,BWA,0,2
PSE,CAF,0,2
PSE,CAN,0,2
PSE,CCK,0,2
PSE,CHE,0,2
PSE,CHL,0,2
PSE,CHN,0,2
PSE,CIV,0,2
PSE,CMR,0,2
PSE,COD,0,2
PSE,COG,0,2
PSE,COK,0,2
PSE,COL,0,2
PSE,COM,0,2
PSE,CPV,0,2
PSE,CRI,0,2
PSE,CUB,0,2
PSE,CUW,0,2
PSE,CXR,0,2
PSE,CYM,0,2
PSE,CYP,0,2
PSE,CZE,0,2
PSE,DEU,0,2
PSE,DJI,0,2
PSE,DMA,0,2
PSE,DNK,0,2
PSE,DOM,0,2
PSE,DZA,0,2
PSE,ECU,0,2
PSE,EGY,0,2
PSE,ERI,0,2
PSE,ESP,0,2
PSE,EST,0,2
PSE,ETH,0,2
PSE,FIN,0,2
PSE,FJI,0,2
PSE,FLK,0,2
PSE,FRA,0,2
PSE,FRO,0,2
PSE,FSM,0,2
PSE,GAB,0,2
PSE,GBR,1,2
PSE,GEO,0,2
PSE,GGY,0,2
PSE,GHA,0,2
PSE,GIB,0,2
PSE,GIN,0,2
PSE,GLP,0,2
PSE,GMB,0,2
PSE,GNB,0,2
PSE,GNQ,0,2
PSE,GRC,0,2
PSE,GRD,0,2
PSE,GRL,0,2
PSE,GTM,0,2
PSE,GUF,0,2
PSE,GUM,0,2
PSE,GUY,0,2
PSE,HKG,0,2
PSE,HMD,0,2
PSE,HND,0,2
PSE,HRV,0,2
PSE,HTI,0,2
PSE,HUN,0,2
PSE,IDN,0,2
PSE,IMN,0,2
PSE,IND,0,2
PSE,IRL,0,2
PSE,IRN,0,2
PSE,IRQ,0,2
PSE,ISL,0,2
PSE,ISR,0,2
PSE,ITA,0,2
PSE,JAM,0,2
PSE,JEY,0,2
PSE,JOR,0,2
PSE,JPN,0,2
PSE,KAZ,0,2
PSE,KEN,0,2
PSE,KGZ,0,2
PSE,KHM,0,2
PSE,KIR,0,2
PSE,KNA,0,2
PSE,KOR,0,2
PSE,KWT,0,2
PSE,LAO,0,2
PSE,LBN,0,2
PSE,LBR,0,2
PSE,LBY,0,2
PSE,LCA,0,2
PSE,LIE,0,2
PSE,LKA,0,2
PSE,LSO,0,2
PSE,LTU,0,2
PSE,LUX,0,2
PSE,LVA,0,2
PSE,MAC,0,2
PSE,MAF,0,2
PSE,MAR,0,2
PSE,MCO,0,2
PSE,MDA,0,2
PSE,MDG,0,2
PSE,MDV,0,2
PSE,MEX,0,2
PSE,MHL,0,2
PSE,MKD,0,2
PSE,MLI,0,2
PSE,MLT,0,2
PSE,MMR,0,2
PSE,MNE,0,2
PSE,MNG,0,2
PSE,MNP,0,2
PSE,MOZ,0,2
PSE,MRT,0,2
PSE,MSR,0,2
PSE,MTQ,0,2
PSE,MUS,0,2
PSE,MWI,0,2
PSE,MYS,0,2
PSE,NAM,0,2
PSE,NCL,0,2
PSE,NER,0,2
PSE,NFK,0,2
PSE,NGA,0,2
PSE,NIC,0,2
PSE,NIU,0,2
PSE,NLD,0,2
PSE,NOR,0,2
PSE,NPL,0,2
PSE,NRU,0,2
PSE,NZL,0,2
PSE,OMN,0,2
PSE,PAK,0,2
PSE,PAN,0,2
PSE,PCN,0,2
PSE,PER,0,2
PSE,PHL,0,2
PSE,PLW,0,2
PSE,PNG,0,2
PSE,POL,0,2
PSE,PRI,0,2
PSE,PRK,0,2
PSE,PRT,0,2
PSE,PRY,0,2
PSE,PSE,1,2
PSE,PYF,0,2
PSE,QAT,0,2
PSE,ROU,0,2
PSE,RUS,0,2
PSE,RWA,0,2
PSE,SAU,0,2
PSE,SDN,0,2
PSE,SEN,0,2
PSE,SGP,0,2
PSE,SGS,0,2
PSE,SLB,0,2
PSE,SLE,0,2
PSE,SLV,0,2
PSE,SMR,0,2
PSE,SOM,0,2
PSE,SPM,0,2
PSE,SRB,0,2
PSE,SSD,0,2
PSE,STP,0,2
PSE,SUR,0,2
PSE,SVK,0,2
PSE,SVN,0,2
PSE,SWE,0,2
PSE,SWZ,0,2
PSE,SXM,0,2
PSE,SYC,0,2
PSE,SYR,0,2
PSE,TCA,0,2
PSE,TCD,0,2
PSE,TGO,0,2
PSE,THA,0,2
PSE,TJK,0,2
PSE,TKL,0,2
PSE,TKM,0,2
PSE,TLS,0,2
PSE,TON,0,2
PSE,TTO,0,2
PSE,TUN,0,2
PSE,TUR,0,2
PSE,TUV,0,2
PSE,TWN,0,2
PSE,TZA,0,2
PSE,UGA,0,2
PSE,UKR,0,2
PSE,URY,0,2
PSE,USA,0,2
PSE,UZB,0,2
PSE,VAT,0,2
PSE,VCT,0,2
PSE,VEN,0,2
PSE,VGB,0,2
PSE,VIR,0,2
PSE,VNM,0,2
PSE,VUT,0,2
PSE,WSM,0,2
PSE,YEM,0,2
PSE,ZAF,0,2
PSE,ZMB,0,2
PSE,ZWE,0,2
PYF,ABW,0,0
PYF,AFG,0,0
PYF,AGO,0,0
PYF,AIA,0,0
PYF,ALA,0,0
PYF,ALB,0,0
PYF,AND,0,0
PYF,ARE,0,0
PYF,ARG,0,0
PYF,ARM,0,0
PYF,ASM,0,0
PYF,ATG,0,0
PYF,AUS,0,0
PYF,AUT,0,0
PYF,AZE,0,0
PYF,BDI,0,0
PYF,BEL,0,0
PYF,BEN,0,0
PYF,BES,0,0
PYF,BFA,0,0
PYF,BGD,0,0
PYF,BGR,0,0
PYF,BHR,0,0
PYF,BHS,0,0
PYF,BIH,0,0
PYF,BLM,0,0
PYF,BLR,0,0
PYF,BLZ,0,0
PYF,BMU,0,0
PYF,BOL,0,0
PYF,BRA,0,0
PYF,BRB,0,0
PYF,BRN,0,0
PYF,BTN,0,0
PYF,BWA,0,0
PYF,CAF,0,0
PYF,CAN,0,0
PYF,CCK,0,0
PYF,CHE,0,0
PYF,CHL,0,0
PYF,CHN,0,0
PYF,CIV,0,0
PYF,CMR,0,0
PYF,COD,0,0
PYF,COG,0,0
PYF,COK,0,0
PYF,COL,0,0
PYF,COM,0,0
PYF,CPV,0,0
PYF,CRI,0,0
PYF,CUB,0,0
PYF,CUW,0,0
PYF,CXR,0,0
PYF,CYM,0,0
PYF,CYP,0,0
PYF,CZE,0,0
PYF,DEU,0,0
PYF,DJI,0,0
PYF,DMA,0,0
PYF,DNK,0,0
PYF,DOM,0,0
PYF,DZA,0,0
PYF,ECU,0,0
PYF,EGY,0,0
PYF,ERI,0,0
PYF,ESP,0,0
PYF,EST,0,0
PYF,ETH,0,0
PYF,FIN,0,0
PYF,FJI,0,0
PYF,FLK,0,0
PYF,FRA,0,0
PYF,FRO,0,0
PYF,FSM,0,0
PYF,GAB,0,0
PYF,GBR,0,0
PYF,GEO,0,0
PYF,GGY,0,0
PYF,GHA,0,0
PYF,GIB,0,0
PYF,GIN,0,0
PYF,GLP,0,0
PYF,GMB,0,0
PYF,GNB,0,0
PYF,GNQ,0,0
PYF,GRC,0,0
PYF,GRD,0,0
PYF,GRL,0,0
PYF,GTM,0,0
PYF,GUF,0,0
PYF,GUM,0,0
PYF,GUY,0,0
PYF,HKG,0,0
PYF,HMD,0,0
PYF,HND,0,0
PYF,HRV,0,0
PYF,HTI,0,0
PYF,HUN,0,0
PYF,IDN,0,0
PYF,IMN,0,0
PYF,IND,0,0
PYF,IRL,0,0
PYF,IRN,0,0
PYF,IRQ,0,0
PYF,ISL,0,0
PYF,ISR,0,0
PYF,ITA,0,0
PYF,JAM,0,0
PYF,JEY,0,0
PYF,JOR,0,0
PYF,JPN,0,0
PYF,KAZ,0,0
PYF,KEN,0,0
PYF,KGZ,0,0
PYF,KHM,0,0
PYF,KIR,0,0
PYF,KNA,0,0
PYF,KOR,0,0
PYF,KWT,0,0
PYF,LAO,0,0
PYF,LBN,0,0
PYF,LBR,0,0
PYF,LBY,0,0
PYF,LCA,0,0
PYF,LIE,0,0
PYF,LKA,0,0
PYF,LSO,0,0
PYF,LTU,0,0
PYF,LUX,0,0
PYF,LVA,0,0
PYF,MAC,0,0
PYF,MAF,0,0
PYF,MAR,0,0
PYF,MCO,0,0
PYF,MDA,0,0
PYF,MDG,0,0
PYF,MDV,0,0
PYF,MEX,0,0
PYF,MHL,0,0
PYF,MKD,0,0
PYF,MLI,0,0
PYF,MLT,0,0
PYF,MMR,0,0
PYF,MNE,0,0
PYF,MNG,0,0
PYF,MNP,0,0
PYF,MOZ,0,0
PYF,MRT,0,0
PYF,MSR,0,0
PYF,MTQ,0,0
PYF,MUS,0,0
PYF,MWI,0,0
PYF,MYS,0,0
PYF,NAM,0,0
PYF,NCL,0,0
PYF,NER,0,0
PYF,NFK,0,0
PYF,NGA,0,0
PYF,NIC,0,0
PYF,NIU,0,0
PYF,NLD,0,0
PYF,NOR,0,0
PYF,NPL,0,0
PYF,NRU,0,0
PYF,NZL,0,0
PYF,OMN,0,0
PYF,PAK,0,0
PYF,PAN,0,0
PYF,PCN,0,0
PYF,PER,0,0
PYF,PHL,0,0
PYF,PLW,0,0
PYF,PNG,0,0
PYF,POL,0,0
PYF,PRI,0,0
PYF,PRK,0,0
PYF,PRT,0,0
PYF,PRY,0,0
PYF,PSE,0,0
PYF,PYF,0,0
PYF,QAT,0,0
PYF,ROU,0,0
PYF,RUS,0,0
PYF,RWA,0,0
PYF,SAU,0,0
PYF,SDN,0,0
PYF,SEN,0,0
PYF,SGP,0,0
PYF,SGS,0,0
PYF,SLB,0,0
PYF,SLE,0,0
PYF,SLV,0,0
PYF,SMR,0,0
PYF,SOM,0,0
PYF,SPM,0,0
PYF,SRB,0,0
PYF,SSD,0,0
PYF,STP,0,0
PYF,SUR,0,0
PYF,SVK,0,0
PYF,SVN,0,0
PYF,SWE,0,0
PYF,SWZ,0,0
PYF,SXM,0,0
PYF,SYC,0,0
PYF,SYR,0,0
PYF,TCA,0,0
PYF,TCD,0,0
PYF,TGO,0,0
PYF,THA,0,0
PYF,TJK,0,0
PYF,TKL,0,0
PYF,TKM,0,0
PYF,TLS,0,0
PYF,TON,0,0
PYF,TTO,0,0
PYF,TUN,0,0
PYF,TUR,0,0
PYF,TUV,0,0
PYF,TWN,0,0
PYF,TZA,0,0
PYF,UGA,0,0
PYF,UKR,0,0
PYF,URY,0,0
PYF,USA,0,0
PYF,UZB,0,0
PYF,VAT,0,0
PYF,VCT,0,0
PYF,VEN,0,0
PYF,VGB,0,0
PYF,VIR,0,0
PYF,VNM,0,0
PYF,VUT,0,0
PYF,WSM,0,0
PYF,YEM,0,0
PYF,ZAF,0,0
PYF,ZMB,0,0
PYF,ZWE,0,0
QAT,ABW,0,0
QAT,AFG,0,0
QAT,AGO,0,0
QAT,AIA,0,0
QAT,ALA,0,0
QAT,ALB,0,0
QAT,AND,0,0
QAT,ARE,0,0
QAT,ARG,0,0
QAT,ARM,0,0
QAT,ASM,0,0
QAT,ATG,0,0
QAT,AUS,0,0
QAT,AUT,0,0
QAT,AZE,0,0
QAT,BDI,0,0
QAT,BEL,0,0
QAT,BEN,0,0
QAT,BES,0,0
QAT,BFA,0,0
QAT,BGD,0,0
QAT,BGR,0,0
QAT,BHR,0,0
QAT,BHS,0,0
QAT,BIH,0,0
QAT,BLM,0,0
QAT,BLR,0,0
QAT,BLZ,0,0
QAT,BMU,0,0
QAT,BOL,0,0
QAT,BRA,0,0
QAT,BRB,0,0
QAT,BRN,0,0
QAT,BTN,0,0
QAT,BWA,0,0
QAT,CAF,0,0
QAT,CAN,0,0
QAT,CCK,0,0
QAT,CHE,0,0
QAT,CHL,0,0
QAT,CHN,0,0
QAT,CIV,0,0
QAT,CMR,0,0
QAT,COD,0,0
QAT,COG,0,0
QAT,COK,0,0
QAT,COL,0,0
QAT,COM,0,0
QAT,CPV,0,0
QAT,CRI,0,0
QAT,CUB,0,0
QAT,CUW,0,0
QAT,CXR,0,0
QAT,CYM,0,0
QAT,CYP,0,0
QAT,CZE,0,0
QAT,DEU,0,0
QAT,DJI,0,0
QAT,DMA,0,0
QAT,DNK,0,0
QAT,DOM,0,0
QAT,DZA,0,0
QAT,ECU,0,0
QAT,EGY,0,0
QAT,ERI,0,0
QAT,ESP,0,0
QAT,EST,0,0
QAT,ETH,0,0
QAT,FIN,0,0
QAT,FJI,0,0
QAT,FLK,0,0
QAT,FRA,0,0
QAT,FRO,0,0
QAT,FSM,0,0
QAT,GAB,0,0
QAT,GBR,0,0
QAT,GEO,0,0
QAT,GGY,0,0
QAT,GHA,0,0
QAT,GIB,0,0
QAT,GIN,0,0
QAT,GLP,0,0
QAT,GMB,0,0
QAT,GNB,0,0
QAT,GNQ,0,0
QAT,GRC,0,0
QAT,GRD,0,0
QAT,GRL,0,0
QAT,GTM,0,0
QAT,GUF,0,0
QAT,GUM,0,0
QAT,GUY,0,0
QAT,HKG,0,0
QAT,HMD,0,0
QAT,HND,0,0
QAT,HRV,0,0
QAT,HTI,0,0
QAT,HUN,0,0
QAT,IDN,0,0
QAT,IMN,0,0
QAT,IND,0,0
QAT,IRL,0,0
QAT,IRN,0,0
QAT,IRQ,0,0
QAT,ISL,0,0
QAT,ISR,0,0
QAT,ITA,0,0
QAT,JAM,0,0
QAT,JEY,0,0
QAT,JOR,0,0
QAT,JPN,0,0
QAT,KAZ,0,0
QAT,KEN,0,0
QAT,KGZ,0,0
QAT,KHM,0,0
QAT,KIR,0,0
QAT,KNA,0,0
QAT,KOR,0,0
QAT,KWT,0,0
QAT,LAO,0,0
QAT,LBN,0,0
QAT,LBR,0,0
QAT,LBY,0,0
QAT,LCA,0,0
QAT,LIE,0,0
QAT,LKA,0,0
QAT,LSO,0,0
QAT,LTU,0,0
QAT,LUX,0,0
QAT,LVA,0,0
QAT,MAC,0,0
QAT,MAF,0,0
QAT,MAR,0,0
QAT,MCO,0,0
QAT,MDA,0,0
QAT,MDG,0,0
QAT,MDV,0,0
QAT,MEX,0,0
QAT,MHL,0,0
QAT,MKD,0,0
QAT,MLI,0,0
QAT,MLT,0,0
QAT,MMR,0,0
QAT,MNE,0,0
QAT,MNG,0,0
QAT,MNP,0,0
QAT,MOZ,0,0
QAT,MRT,0,0
QAT,MSR,0,0
QAT,MTQ,0,0
QAT,MUS,0,0
QAT,MWI,0,0
QAT,MYS,0,0
QAT,NAM,0,0
QAT,NCL,0,0
QAT,NER,0,0
QAT,NFK,0,0
QAT,NGA,0,0
QAT,NIC,0,0
QAT,NIU,0,0
QAT,NLD,0,0
QAT,NOR,0,0
QAT,NPL,0,0
QAT,NRU,0,0
QAT,NZL,0,0
QAT,OMN,0,0
QAT,PAK,0,0
QAT,PAN,0,0
QAT,PCN,0,0
QAT,PER,0,0
QAT,PHL,0,0
QAT,PLW,0,0
QAT,PNG,0,0
QAT,POL,0,0
QAT,PRI,0,0
QAT,PRK,0,0
QAT,PRT,0,0
QAT,PRY,0,0
QAT,PSE,0,0
QAT,PYF,0,0
QAT,QAT,0,0
QAT,ROU,0,0
QAT,RUS,0,0
QAT,RWA,0,0
QAT,SAU,0,0
QAT,SDN,0,0
QAT,SEN,0,0
QAT,SGP,0,0
QAT,SGS,0,0
QAT,SLB,0,0
QAT,SLE,0,0
QAT,SLV,0,0
QAT,SMR,0,0
QAT,SOM,0,0
QAT,SPM,0,0
QAT,SRB,0,0
QAT,SSD,0,0
QAT,STP,0,0
QAT,SUR,0,0
QAT,SVK,0,0
QAT,SVN,0,0
QAT,SWE,0,0
QAT,SWZ,0,0
QAT,SXM,0,0
QAT,SYC,0,0
QAT,SYR,0,0
QAT,TCA,0,0
QAT,TCD,0,0
QAT,TGO,0,0
QAT,THA,0,0
QAT,TJK,0,0
QAT,TKL,0,0
QAT,TKM,0,0
QAT,TLS,0,0
QAT,TON,0,0
QAT,TTO,0,0
QAT,TUN,0,0
QAT,TUR,0,0
QAT,TUV,0,0
QAT,TWN,0,0
QAT,TZA,0,0
QAT,UGA,0,0
QAT,UKR,0,0
QAT,URY,0,0
QAT,USA,0,0
QAT,UZB,0,0
QAT,VAT,0,0
QAT,VCT,0,0
QAT,VEN,0,0
QAT,VGB,0,0
QAT,VIR,0,0
QAT,VNM,0,0
QAT,VUT,0,0
QAT,WSM,0,0
QAT,YEM,0,0
QAT,ZAF,0,0
QAT,ZMB,0,0
QAT,ZWE,0,0
ROU,ABW,0,14
